career_title,skill_id,weight,relation_type,career_source
ICT system integration consultant,agile-project-management,40,optional,esco
ICT system integration consultant,build-business-relationships,38,optional,esco
ICT system integration consultant,ict-performance-analysis-methods,38,optional,esco
ICT system integration consultant,use-different-communication-channels,36,optional,esco
ICT system integration consultant,model-based-system-engineering,34,optional,esco
ICT system integration consultant,write-work-related-reports,34,optional,esco
ICT system integration consultant,engineering-processes,32,optional,esco
ICT system integration consultant,manage-cloud-data-and-storage,32,optional,esco
ICT system integration consultant,implement-ict-safety-policies,30,optional,esco
ICT system integration consultant,software-components-libraries,30,optional,esco
ICT system integration consultant,software-components-suppliers,30,optional,esco
ICT system integration consultant,track-key-performance-indicators,30,optional,esco
ICT system integration consultant,hardware-components,28,optional,esco
ICT system integration consultant,process-based-management,26,optional,esco
ICT system integration consultant,lean-project-management,24,optional,esco
ICT system integration consultant,use-back-up-and-recovery-tools,24,optional,esco
ICT system integration consultant,educate-on-data-confidentiality,22,optional,esco
ICT system integration consultant,implement-a-virtual-private-network,20,optional,esco
ICT system integration consultant,implement-a-firewall,18,optional,esco
ICT system tester,execute-software-tests,92,essential,esco
ICT system tester,levels-of-software-testing,88,essential,esco
ICT system tester,manage-system-testing,84,essential,esco
ICT system tester,report-test-findings,82,essential,esco
ICT system tester,software-anomalies,80,essential,esco
ICT system tester,address-problems-critically,75,essential,esco
ICT system tester,replicate-customer-software-issues,74,essential,esco
ICT system tester,provide-software-testing-documentation,72,essential,esco
ICT system tester,identify-ict-system-weaknesses,70,essential,esco
ICT system tester,perform-ict-security-testing,66,essential,esco
ICT system tester,apply-ict-systems-theory,65,essential,esco
ICT system tester,systems-theory,60,essential,esco
ICT system tester,tools-for-ict-test-automation,60,optional,esco
ICT system tester,execute-integration-testing,58,optional,esco
ICT system tester,ict-debugging-tools,58,optional,esco
ICT system tester,develop-automated-software-tests,56,optional,esco
ICT system tester,debug-software,55,optional,esco
ICT system tester,develop-ict-test-suite,54,optional,esco
ICT system tester,solve-ict-system-problems,52,optional,esco
ICT system tester,use-scripting-programming,50,optional,esco
ICT system tester,ict-system-integration,48,optional,esco
ICT system tester,monitor-system-performance,46,optional,esco
ICT system tester,perform-software-recovery-testing,44,optional,esco
ICT system tester,agile-project-management,42,optional,esco
ICT system tester,ict-system-programming,35,optional,esco
ICT system tester,query-languages,35,optional,esco
ICT system tester,conduct-ict-code-review,34,optional,esco
ICT system tester,ict-project-management-methodologies,34,optional,esco
ICT system tester,measure-software-usability,32,optional,esco
ICT system tester,attack-vectors,28,optional,esco
ICT system tester,manage-schedule-of-tasks,28,optional,esco
ICT system tester,process-based-management,24,optional,esco
ICT system tester,lean-project-management,22,optional,esco
ICT system tester,ict-network-simulation,20,optional,esco
ICT system tester,give-live-presentation,18,optional,esco
ICT system tester,ldap,16,optional,esco
ICT system tester,linq,14,optional,esco
ICT system tester,resource-description-framework-query-language,14,optional,esco
ICT system tester,sparql,14,optional,esco
ICT system tester,xquery,14,optional,esco
ICT system tester,mdx,12,optional,esco
ICT system tester,n1ql,8,optional,esco
ICT teacher secondary school,teach-computer-science,95,essential,esco
ICT teacher secondary school,computer-science,90,essential,esco
ICT teacher secondary school,demonstrate-when-teaching,84,essential,esco
ICT teacher secondary school,teach-digital-literacy,80,essential,esco
ICT teacher secondary school,develop-digital-educational-materials,78,essential,esco
ICT teacher secondary school,give-constructive-feedback,75,essential,esco
ICT teacher secondary school,use-it-tools,72,essential,esco
ICT teacher secondary school,computer-technology,68,essential,esco
ICT teacher secondary school,e-learning,65,essential,esco
ICT teacher secondary school,office-software,62,essential,esco
ICT teacher secondary school,work-with-virtual-learning-environments,60,essential,esco
ICT teacher secondary school,ict-software-specifications,55,essential,esco
ICT teacher secondary school,monitor-developments-in-field-of-expertise,52,essential,esco
ICT teacher secondary school,ict-hardware-specifications,50,essential,esco
ICT teacher secondary school,maintain-computer-hardware,42,essential,esco
ICT teacher secondary school,perform-ict-troubleshooting,38,optional,esco
ICT teacher secondary school,human-computer-interaction,30,optional,esco
ICT teacher secondary school,ict-communications-protocols,26,optional,esco
ICT teacher secondary school,disability-types,24,optional,esco
ICT teacher secondary school,computer-history,18,optional,esco
ICT technician,perform-ict-troubleshooting,94,essential,esco
ICT technician,maintain-ict-system,92,essential,esco
ICT technician,repair-ict-devices,90,essential,esco
ICT technician,maintain-ict-server,88,essential,esco
ICT technician,administer-ict-system,86,essential,esco
ICT technician,ict-networking-hardware,84,essential,esco
ICT technician,perform-backups,76,essential,esco
ICT technician,ict-network-routing,74,essential,esco
ICT technician,implement-ict-recovery-system,72,essential,esco
ICT technician,implement-anti-virus-software,70,essential,esco
ICT technician,configure-ict-system,68,optional,esco
ICT technician,define-firewall-rules,68,essential,esco
ICT technician,create-solutions-to-problems,66,optional,esco
ICT technician,implement-a-virtual-private-network,66,essential,esco
ICT technician,keep-up-to-date-on-product-knowledge,64,essential,esco
ICT technician,remove-computer-virus-or-malware-from-a-computer,64,optional,esco
ICT technician,ict-communications-protocols,62,optional,esco
ICT technician,ict-network-cable-limitations,62,essential,esco
ICT technician,distributed-directory-information-services,60,essential,esco
ICT technician,attack-vectors,58,essential,esco
ICT technician,cisco,56,optional,esco
ICT technician,manage-email-hosting-service,56,essential,esco
ICT technician,procurement-of-ict-network-equipment,52,essential,esco
ICT technician,provide-technical-documentation,52,optional,esco
ICT technician,ict-system-user-requirements,50,optional,esco
ICT technician,use-access-control-software,48,optional,esco
ICT technician,manage-schedule-of-tasks,46,optional,esco
ICT technician,ict-debugging-tools,44,optional,esco
ICT technician,ict-encryption,42,optional,esco
ICT technician,operate-private-branch-exchange,40,essential,esco
ICT technician,systems-thinking,40,optional,esco
ICT technician,use-different-communication-channels,38,optional,esco
ICT technician,computer-programming,34,optional,esco
ICT technician,manage-ict-legacy-implication,32,optional,esco
ICT technician,ict-system-programming,30,optional,esco
ICT technician,python-computer-programming,28,optional,esco
ICT technician,ict-market,20,optional,esco
ICT technician,perl,20,optional,esco
ICT technician,javascript,18,optional,esco
ICT technician,open-source-model,18,optional,esco
ICT technician,saas-service-oriented-modelling,18,optional,esco
ICT technician,c-2,16,optional,esco
ICT technician,java-computer-programming,16,optional,esco
ICT technician,service-oriented-modelling,16,optional,esco
ICT technician,visual-studio-net,16,optional,esco
ICT technician,c,14,optional,esco
ICT technician,hybrid-model,14,optional,esco
ICT technician,outsourcing-model,14,optional,esco
ICT technician,php,14,optional,esco
ICT technician,vbscript,14,optional,esco
ICT technician,asp-net,12,optional,esco
ICT technician,assembly-computer-programming,12,optional,esco
ICT technician,microsoft-visual-c,12,optional,esco
